INFO 1736987131,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736987131,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736987131,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736987131,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\bufferpool.cpp, in line 64, saving all pages 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table1 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table2 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in in 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table1 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table2 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table3 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736987138,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736989211,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736989211,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736989211,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736989211,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736989215,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in in 
INFO 1736989218,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in table2 
INFO 1736989222,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in table1 
INFO 1736989250,at D:\work\furinadb\furinadb\src\database\bufferpool.cpp, in line 64, saving all pages 
INFO 1736989250,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in in 
INFO 1736989250,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table2 
INFO 1736989250,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table1 
INFO 1736989250,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736989250,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736989250,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736989250,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736991191,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736991191,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736991191,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736991191,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736991215,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in in 
INFO 1736991224,at D:\work\furinadb\furinadb\src\database\bufferpool.cpp, in line 64, saving all pages 
INFO 1736991224,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in in 
INFO 1736991224,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736991224,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736991224,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736991224,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
